,filepath,superclass,label,split
17823,cultivated_land/dry_farm/dry_farm(196).tif,cultivated land,dry farm,train
17824,woodland/shrubwood/shrubwood(1227).tif,woodland,shrubwood,train
17825,transportation/marina/marina(102).tif,transportation,marina,train
17826,construction_land/residents/residents(65).tif,construction land,residents,train
17827,other_land/desert/desert(1090).tif,other land,desert,train
17828,construction_land/container/container(1061).tif,construction land,container,train
17829,construction_land/container/container(831).tif,construction land,container,train
17830,other_land/snow_mountain/snow_mountain(444).tif,other land,snow mountain,train
17831,construction_land/residents/residents(398).tif,construction land,residents,train
17832,construction_land/storage_room/storage_room(411).tif,construction land,storage room,train
17833,woodland/artificial_grassland/artificial_grassland(59).tif,woodland,artificial grassland,train
17834,water_area/sea/sea(1072).tif,water area,sea,train
17835,woodland/forest/forest(633).tif,woodland,forest,train
17836,other_land/desert/desert(1222).tif,other land,desert,train
17837,woodland/mangrove/mangrove_618(417).tif,woodland,mangrove,train
17838,woodland/sparse_forest/sparse_forest(820).tif,woodland,sparse forest,train
17839,other_land/mountain/mountain(152).tif,other land,mountain,train
17840,woodland/shrubwood/shrubwood(866).tif,woodland,shrubwood,train
17841,transportation/bridge/bridge(206).tif,transportation,bridge,train
17842,construction_land/city_building/city_building(548).tif,construction land,city building,train
17843,cultivated_land/bare_land/bare_land(993).tif,cultivated land,bare land,train
17844,other_land/desert/desert(1231).tif,other land,desert,train
17845,woodland/city_avenue/city_avenue(147).tif,woodland,city avenue,train
17846,construction_land/city_building/city_building(202).tif,construction land,city building,train
17847,other_land/mountain/mountain(698).tif,other land,mountain,train
17848,woodland/city_green_tree/city_green_tree(15).tif,woodland,city green tree,train
17849,other_land/snow_mountain/snow_mountain(450).tif,other land,snow mountain,train
17850,transportation/crossroads/crossroads(85).tif,transportation,crossroads,train
17851,other_objects/town/town(373).tif,other objects,town,train
17852,construction_land/storage_room/storage_room(226).tif,construction land,storage room,train
17853,transportation/rail/rail(124).tif,transportation,rail,train
17854,woodland/sparse_forest/sparse_forest(1320).tif,woodland,sparse forest,train
17855,other_land/mountain/mountain(148).tif,other land,mountain,train
17856,construction_land/grave/grave(12).tif,construction land,grave,train
17857,cultivated_land/dry_farm/dry_farm(166).tif,cultivated land,dry farm,train
17858,woodland/artificial_grassland/artificial_grassland(244).tif,woodland,artificial grassland,train
17859,cultivated_land/dry_farm/dry_farm(1337).tif,cultivated land,dry farm,train
17860,transportation/avenue/avenue(106).tif,transportation,avenue,train
17861,woodland/sparse_forest/sparse_forest(1146).tif,woodland,sparse forest,train
17862,construction_land/grave/grave(64).tif,construction land,grave,train
17863,construction_land/city_building/city_building(261).tif,construction land,city building,train
17864,water_area/sea/sea(1179).tif,water area,sea,train
17865,transportation/mountain_road/mountain_road(733).tif,transportation,mountain road,train
17866,water_area/river/river(47).tif,water area,river,train
17867,other_objects/town/town(798).tif,other objects,town,train
17868,construction_land/city_building/city_building(727).tif,construction land,city building,train
17869,transportation/mountain_road/mountain_road(508).tif,transportation,mountain road,train
17870,water_area/lakeshore/lakeshore(912).tif,water area,lakeshore,train
17871,other_land/desert/desert(1093).tif,other land,desert,train
17872,transportation/crossroads/crossroads(96).tif,transportation,crossroads,train
17873,transportation/marina/marina(381).tif,transportation,marina,train
17874,transportation/marina/marina(89).tif,transportation,marina,train
17875,woodland/sparse_forest/sparse_forest(298).tif,woodland,sparse forest,train
17876,cultivated_land/bare_land/bare_land(508).tif,cultivated land,bare land,train
17877,woodland/forest/forest(1039).tif,woodland,forest,train
17878,woodland/shrubwood/shrubwood(732).tif,woodland,shrubwood,train
17879,construction_land/tower/tower(127).tif,construction land,tower,train
17880,woodland/sapling/sapling(1470).tif,woodland,sapling,train
17881,cultivated_land/green_farmland/green_farmland(115).tif,cultivated land,green farmland,train
17882,transportation/airport_runway/airport_runway(853).tif,transportation,airport runway,train
17883,woodland/sparse_forest/sparse_forest(245).tif,woodland,sparse forest,train
17884,woodland/sparse_forest/sparse_forest(816).tif,woodland,sparse forest,train
17885,woodland/sparse_forest/sparse_forest(405).tif,woodland,sparse forest,train
17886,woodland/river_protection_forest/river_protection_forest(117).tif,woodland,river protection forest,train
17887,woodland/shrubwood/shrubwood(886).tif,woodland,shrubwood,train
17888,water_area/stream/stream(249).tif,water area,stream,train
17889,construction_land/residents/residents(52).tif,construction land,residents,train
17890,cultivated_land/green_farmland/green_farmland(174).tif,cultivated land,green farmland,train
17891,woodland/sapling/sapling(1435).tif,woodland,sapling,train
17892,transportation/crossroads/crossroads(546).tif,transportation,crossroads,train
17893,construction_land/residents/residents(640).tif,construction land,residents,train
17894,water_area/river/river(318).tif,water area,river,train
17895,other_objects/town/town(868).tif,other objects,town,train
17896,woodland/city_green_tree/city_green_tree(321).tif,woodland,city green tree,train
17897,woodland/forest/forest(558).tif,woodland,forest,train
17898,woodland/mangrove/mangrove_618(238).tif,woodland,mangrove,train
17899,other_objects/town/town(352).tif,other objects,town,train
17900,construction_land/container/container(525).tif,construction land,container,train
17901,transportation/city_road/city_road(133).tif,transportation,city road,train
17902,woodland/shrubwood/shrubwood(1125).tif,woodland,shrubwood,train
17903,other_land/mountain/mountain(780).tif,other land,mountain,train
17904,other_land/desert/desert(1006).tif,other land,desert,train
17905,construction_land/storage_room/storage_room(397).tif,construction land,storage room,train
17906,other_land/mountain/mountain(111).tif,other land,mountain,train
17907,cultivated_land/bare_land/bare_land(586).tif,cultivated land,bare land,train
17908,transportation/parkinglot/parkinglot(1082).tif,transportation,parkinglot,train
17909,other_land/desert/desert(508).tif,other land,desert,train
17910,woodland/shrubwood/shrubwood(614).tif,woodland,shrubwood,train
17911,transportation/overpass/overpass(185).tif,transportation,overpass,train
17912,other_land/mountain/mountain(146).tif,other land,mountain,train
17913,water_area/hirst/hirst(853).tif,water area,hirst,train
17914,other_objects/town/town(457).tif,other objects,town,train
17915,construction_land/city_building/city_building(613).tif,construction land,city building,train
17916,other_land/desert/desert(861).tif,other land,desert,train
17917,other_objects/town/town(499).tif,other objects,town,train
17918,other_objects/pipeline/pipeline(213).tif,other objects,pipeline,train
17919,woodland/sparse_forest/sparse_forest(1262).tif,woodland,sparse forest,train
17920,other_land/desert/desert(222).tif,other land,desert,train
17921,water_area/hirst/hirst(107).tif,water area,hirst,train
17922,water_area/hirst/hirst(722).tif,water area,hirst,train
17923,water_area/hirst/hirst(599).tif,water area,hirst,train
17924,other_land/desert/desert(1176).tif,other land,desert,train
17925,cultivated_land/bare_land/bare_land(111).tif,cultivated land,bare land,train
17926,other_land/mountain/mountain(17).tif,other land,mountain,train
17927,construction_land/city_building/city_building(456).tif,construction land,city building,train
17928,water_area/hirst/hirst(38).tif,water area,hirst,train
17929,transportation/mountain_road/mountain_road(587).tif,transportation,mountain road,train
17930,transportation/marina/marina(332).tif,transportation,marina,train
17931,transportation/airport_runway/airport_runway(850).tif,transportation,airport runway,train
17932,transportation/bridge/bridge(435).tif,transportation,bridge,train
17933,water_area/hirst/hirst(108).tif,water area,hirst,train
17934,woodland/mangrove/mangrove_618(618).tif,woodland,mangrove,train
17935,woodland/sapling/sapling(477).tif,woodland,sapling,train
17936,woodland/shrubwood/shrubwood(56).tif,woodland,shrubwood,train
17937,cultivated_land/bare_land/bare_land(895).tif,cultivated land,bare land,train
17938,woodland/shrubwood/shrubwood(323).tif,woodland,shrubwood,train
17939,water_area/dam/dam(201).tif,water area,dam,train
17940,other_land/desert/desert(611).tif,other land,desert,train
17941,water_area/stream/stream(957).tif,water area,stream,train
17942,water_area/river/river(120).tif,water area,river,train
17943,woodland/sapling/sapling(1038).tif,woodland,sapling,train
17944,water_area/river/river(206).tif,water area,river,train
17945,woodland/artificial_grassland/artificial_grassland(50).tif,woodland,artificial grassland,train
17946,woodland/city_green_tree/city_green_tree(112).tif,woodland,city green tree,train
17947,water_area/hirst/hirst(1012).tif,water area,hirst,train
17948,water_area/sea/sea(1368).tif,water area,sea,train
17949,cultivated_land/bare_land/bare_land(26).tif,cultivated land,bare land,train
17950,water_area/lakeshore/lakeshore(747).tif,water area,lakeshore,train
17951,other_land/sandbeach/sand_beach(438).tif,other land,sandbeach,train
17952,woodland/sapling/sapling(525).tif,woodland,sapling,train
17953,transportation/overpass/overpass(256).tif,transportation,overpass,train
17954,water_area/sea/sea(942).tif,water area,sea,train
17955,water_area/sea/sea(1034).tif,water area,sea,train
17956,construction_land/storage_room/storage_room(177).tif,construction land,storage room,train
17957,woodland/mangrove/mangrove_618(40).tif,woodland,mangrove,train
17958,woodland/forest/forest(1088).tif,woodland,forest,train
17959,woodland/city_avenue/city_avenue(151).tif,woodland,city avenue,train
17960,transportation/mountain_road/mountain_road(54).tif,transportation,mountain road,train
17961,other_objects/pipeline/pipeline(41).tif,other objects,pipeline,train
17962,construction_land/city_building/city_building(556).tif,construction land,city building,train
17963,construction_land/tower/tower(67).tif,construction land,tower,train
17964,woodland/sapling/sapling(1383).tif,woodland,sapling,train
17965,water_area/river/river(268).tif,water area,river,train
17966,other_land/desert/desert(1174).tif,other land,desert,train
17967,cultivated_land/bare_land/bare_land(84).tif,cultivated land,bare land,train
17968,transportation/bridge/bridge(95).tif,transportation,bridge,train
17969,transportation/turning_circle/turning_circle(13).tif,transportation,turning circle,train
17970,woodland/shrubwood/shrubwood(512).tif,woodland,shrubwood,train
17971,woodland/sapling/sapling(326).tif,woodland,sapling,train
17972,woodland/sparse_forest/sparse_forest(1005).tif,woodland,sparse forest,train
17973,cultivated_land/bare_land/bare_land(796).tif,cultivated land,bare land,train
17974,cultivated_land/dry_farm/dry_farm(1256).tif,cultivated land,dry farm,train
17975,water_area/lakeshore/lakeshore(143).tif,water area,lakeshore,train
17976,water_area/sea/sea(1435).tif,water area,sea,train
17977,woodland/natural_grassland/natural_grassland(232).tif,woodland,natural grassland,train
17978,woodland/natural_grassland/natural_grassland(927).tif,woodland,natural grassland,train
17979,other_land/mountain/mountain(690).tif,other land,mountain,train
17980,cultivated_land/dry_farm/dry_farm(495).tif,cultivated land,dry farm,train
17981,transportation/parkinglot/parkinglot(492).tif,transportation,parkinglot,train
17982,construction_land/container/container(198).tif,construction land,container,train
17983,construction_land/city_building/city_building(334).tif,construction land,city building,train
17984,cultivated_land/bare_land/bare_land(264).tif,cultivated land,bare land,train
17985,cultivated_land/dry_farm/dry_farm(846).tif,cultivated land,dry farm,train
17986,woodland/natural_grassland/natural_grassland(697).tif,woodland,natural grassland,train
17987,transportation/turning_circle/turning_circle(39).tif,transportation,turning circle,train
17988,woodland/sapling/sapling(1529).tif,woodland,sapling,train
17989,water_area/lakeshore/lakeshore(951).tif,water area,lakeshore,train
17990,water_area/hirst/hirst(612).tif,water area,hirst,train
17991,woodland/artificial_grassland/artificial_grassland(135).tif,woodland,artificial grassland,train
17992,transportation/airport_runway/airport_runway(1141).tif,transportation,airport runway,train
17993,water_area/hirst/hirst(942).tif,water area,hirst,train
17994,water_area/stream/stream(1016).tif,water area,stream,train
17995,woodland/sapling/sapling(673).tif,woodland,sapling,train
17996,woodland/city_green_tree/city_green_tree(106).tif,woodland,city green tree,train
17997,other_objects/town/town(359).tif,other objects,town,train
17998,other_land/mountain/mountain(533).tif,other land,mountain,train
17999,woodland/sparse_forest/sparse_forest(1027).tif,woodland,sparse forest,train
18000,transportation/bridge/bridge(361).tif,transportation,bridge,train
18001,other_land/desert/desert(784).tif,other land,desert,train
18002,transportation/bridge/bridge(353).tif,transportation,bridge,train
18003,transportation/avenue/avenue(482).tif,transportation,avenue,train
18004,transportation/turning_circle/turning_circle(110).tif,transportation,turning circle,train
18005,woodland/river_protection_forest/river_protection_forest(254).tif,woodland,river protection forest,train
18006,construction_land/city_building/city_building(550).tif,construction land,city building,train
18007,woodland/natural_grassland/natural_grassland(881).tif,woodland,natural grassland,train
18008,woodland/artificial_grassland/artificial_grassland(183).tif,woodland,artificial grassland,train
18009,other_land/mountain/mountain(385).tif,other land,mountain,train
18010,woodland/forest/forest(839).tif,woodland,forest,train
18011,transportation/airport_runway/airport_runway(641).tif,transportation,airport runway,train
18012,water_area/lakeshore/lakeshore(652).tif,water area,lakeshore,train
18013,woodland/sparse_forest/sparse_forest(120).tif,woodland,sparse forest,train
18014,water_area/coastline/coastline(261).tif,water area,coastline,train
18015,cultivated_land/green_farmland/green_farmland(90).tif,cultivated land,green farmland,train
18016,water_area/sea/sea(1192).tif,water area,sea,train
18017,construction_land/residents/residents(1161).tif,construction land,residents,train
18018,transportation/avenue/avenue(145).tif,transportation,avenue,train
18019,transportation/rail/rail(339).tif,transportation,rail,train
18020,construction_land/city_building/city_building(478).tif,construction land,city building,train
18021,construction_land/container/container(965).tif,construction land,container,train
18022,cultivated_land/bare_land/bare_land(64).tif,cultivated land,bare land,train
18023,water_area/lakeshore/lakeshore(218).tif,water area,lakeshore,train
18024,transportation/rail/rail(386).tif,transportation,rail,train
18025,woodland/sparse_forest/sparse_forest(1191).tif,woodland,sparse forest,train
18026,transportation/avenue/avenue(450).tif,transportation,avenue,train
18027,construction_land/container/container(799).tif,construction land,container,train
18028,cultivated_land/dry_farm/dry_farm(428).tif,cultivated land,dry farm,train
18029,transportation/crossroads/crossroads(330).tif,transportation,crossroads,train
18030,construction_land/city_building/city_building(823).tif,construction land,city building,train
18031,cultivated_land/dry_farm/dry_farm(372).tif,cultivated land,dry farm,train
18032,transportation/crossroads/crossroads(222).tif,transportation,crossroads,train
18033,woodland/sapling/sapling(836).tif,woodland,sapling,train
18034,other_land/snow_mountain/snow_mountain(917).tif,other land,snow mountain,train
18035,construction_land/container/container(719).tif,construction land,container,train
18036,construction_land/residents/residents(433).tif,construction land,residents,train
18037,cultivated_land/dry_farm/dry_farm(678).tif,cultivated land,dry farm,train
18038,water_area/lakeshore/lakeshore(742).tif,water area,lakeshore,train
18039,other_land/snow_mountain/snow_mountain(11).tif,other land,snow mountain,train
18040,transportation/crossroads/crossroads(651).tif,transportation,crossroads,train
18041,woodland/natural_grassland/natural_grassland(186).tif,woodland,natural grassland,train
18042,other_land/mountain/mountain(926).tif,other land,mountain,train
18043,woodland/shrubwood/shrubwood(892).tif,woodland,shrubwood,train
18044,transportation/bridge/bridge(170).tif,transportation,bridge,train
18045,transportation/overpass/overpass(255).tif,transportation,overpass,train
18046,woodland/shrubwood/shrubwood(946).tif,woodland,shrubwood,train
18047,transportation/avenue/avenue(495).tif,transportation,avenue,train
18048,transportation/avenue/avenue(347).tif,transportation,avenue,train
18049,construction_land/city_building/city_building(927).tif,construction land,city building,train
18050,transportation/airport_runway/airport_runway(683).tif,transportation,airport runway,train
18051,construction_land/container/container(704).tif,construction land,container,train
18052,woodland/sparse_forest/sparse_forest(1232).tif,woodland,sparse forest,train
18053,other_land/desert/desert(308).tif,other land,desert,train
18054,transportation/parkinglot/parkinglot(679).tif,transportation,parkinglot,train
18055,transportation/avenue/avenue(46).tif,transportation,avenue,train
18056,other_land/mountain/mountain(468).tif,other land,mountain,train
18057,transportation/highway/highway(268).tif,transportation,highway,train
18058,transportation/airport_runway/airport_runway(765).tif,transportation,airport runway,train
18059,transportation/highway/highway(15).tif,transportation,highway,train
18060,woodland/sapling/sapling(933).tif,woodland,sapling,train
18061,woodland/city_avenue/city_avenue(87).tif,woodland,city avenue,train
18062,water_area/hirst/hirst(66).tif,water area,hirst,train
18063,woodland/sparse_forest/sparse_forest(30).tif,woodland,sparse forest,train
18064,woodland/shrubwood/shrubwood(1297).tif,woodland,shrubwood,train
18065,water_area/coastline/coastline(464).tif,water area,coastline,train
18066,woodland/sapling/sapling(350).tif,woodland,sapling,train
18067,other_land/desert/desert(940).tif,other land,desert,train
18068,transportation/bridge/bridge(413).tif,transportation,bridge,train
18069,transportation/parkinglot/parkinglot(691).tif,transportation,parkinglot,train
18070,water_area/river/river(388).tif,water area,river,train
18071,woodland/sapling/sapling(1442).tif,woodland,sapling,train
18072,woodland/sapling/sapling(439).tif,woodland,sapling,train
18073,transportation/mountain_road/mountain_road(612).tif,transportation,mountain road,train
18074,woodland/shrubwood/shrubwood(474).tif,woodland,shrubwood,train
18075,transportation/overpass/overpass(120).tif,transportation,overpass,train
18076,construction_land/container/container(717).tif,construction land,container,train
18077,woodland/sparse_forest/sparse_forest(1111).tif,woodland,sparse forest,train
18078,water_area/sea/sea(853).tif,water area,sea,train
18079,cultivated_land/green_farmland/green_farmland(348).tif,cultivated land,green farmland,train
18080,transportation/bridge/bridge(342).tif,transportation,bridge,train
18081,construction_land/storage_room/storage_room(266).tif,construction land,storage room,train
18082,water_area/coastline/coastline(528).tif,water area,coastline,train
18083,other_land/mountain/mountain(380).tif,other land,mountain,train
18084,transportation/fork_road/fork_road(323).tif,transportation,fork road,train
18085,woodland/sapling/sapling(68).tif,woodland,sapling,train
18086,woodland/sapling/sapling(774).tif,woodland,sapling,train
18087,other_objects/town/town(491).tif,other objects,town,train
18088,cultivated_land/dry_farm/dry_farm(931).tif,cultivated land,dry farm,train
18089,water_area/hirst/hirst(391).tif,water area,hirst,train
18090,transportation/airport_runway/airport_runway(646).tif,transportation,airport runway,train
18091,construction_land/residents/residents(575).tif,construction land,residents,train
18092,transportation/turning_circle/turning_circle(243).tif,transportation,turning circle,train
18093,transportation/bridge/bridge(43).tif,transportation,bridge,train
18094,woodland/city_avenue/city_avenue(387).tif,woodland,city avenue,train
18095,woodland/shrubwood/shrubwood(655).tif,woodland,shrubwood,train
18096,water_area/sea/sea(38).tif,water area,sea,train
18097,transportation/city_road/city_road(176).tif,transportation,city road,train
18098,transportation/mountain_road/mountain_road(6).tif,transportation,mountain road,train
18099,water_area/sea/sea(1434).tif,water area,sea,train
18100,woodland/city_green_tree/city_green_tree(44).tif,woodland,city green tree,train
18101,transportation/marina/marina(422).tif,transportation,marina,train
18102,woodland/shrubwood/shrubwood(967).tif,woodland,shrubwood,train
18103,water_area/stream/stream(364).tif,water area,stream,train
18104,transportation/mountain_road/mountain_road(215).tif,transportation,mountain road,train
18105,water_area/coastline/coastline(347).tif,water area,coastline,train
18106,water_area/stream/stream(1).tif,water area,stream,train
18107,other_land/desert/desert(1217).tif,other land,desert,train
18108,woodland/forest/forest(1333).tif,woodland,forest,train
18109,woodland/city_avenue/city_avenue(278).tif,woodland,city avenue,train
18110,transportation/turning_circle/turning_circle(12).tif,transportation,turning circle,train
18111,transportation/bridge/bridge(68).tif,transportation,bridge,train
18112,woodland/natural_grassland/natural_grassland(679).tif,woodland,natural grassland,train
18113,woodland/sapling/sapling(1270).tif,woodland,sapling,train
18114,transportation/rail/rail(161).tif,transportation,rail,train
18115,woodland/mangrove/mangrove_618(814).tif,woodland,mangrove,train
18116,other_land/desert/desert(907).tif,other land,desert,train
18117,woodland/sparse_forest/sparse_forest(126).tif,woodland,sparse forest,train
18118,other_land/desert/desert(1215).tif,other land,desert,train
18119,transportation/parkinglot/parkinglot(530).tif,transportation,parkinglot,train
18120,woodland/city_green_tree/city_green_tree(13).tif,woodland,city green tree,train
18121,woodland/forest/forest(680).tif,woodland,forest,train
18122,woodland/sparse_forest/sparse_forest(301).tif,woodland,sparse forest,train
18123,construction_land/residents/residents(872).tif,construction land,residents,train
18124,woodland/shrubwood/shrubwood(119).tif,woodland,shrubwood,train
18125,woodland/forest/forest(912).tif,woodland,forest,train
18126,woodland/natural_grassland/natural_grassland(754).tif,woodland,natural grassland,train
18127,water_area/sea/sea(893).tif,water area,sea,train
18128,woodland/natural_grassland/natural_grassland(740).tif,woodland,natural grassland,train
18129,cultivated_land/dry_farm/dry_farm(1349).tif,cultivated land,dry farm,train
18130,water_area/lakeshore/lakeshore(369).tif,water area,lakeshore,train
18131,woodland/sparse_forest/sparse_forest(957).tif,woodland,sparse forest,train
18132,woodland/sparse_forest/sparse_forest(1215).tif,woodland,sparse forest,train
18133,other_land/snow_mountain/snow_mountain(427).tif,other land,snow mountain,train
18134,woodland/sparse_forest/sparse_forest(1107).tif,woodland,sparse forest,train
18135,cultivated_land/dry_farm/dry_farm(934).tif,cultivated land,dry farm,train
18136,woodland/sparse_forest/sparse_forest(1231).tif,woodland,sparse forest,train
18137,construction_land/container/container(187).tif,construction land,container,train
18138,transportation/crossroads/crossroads(616).tif,transportation,crossroads,train
18139,transportation/crossroads/crossroads(144).tif,transportation,crossroads,train
18140,construction_land/residents/residents(724).tif,construction land,residents,train
18141,other_objects/pipeline/pipeline(349).tif,other objects,pipeline,train
18142,water_area/hirst/hirst(904).tif,water area,hirst,train
18143,water_area/hirst/hirst(8).tif,water area,hirst,train
18144,water_area/coastline/coastline(319).tif,water area,coastline,train
18145,other_objects/town/town(320).tif,other objects,town,train
18146,construction_land/container/container(1071).tif,construction land,container,train
18147,water_area/dam/dam(242).tif,water area,dam,train
18148,woodland/shrubwood/shrubwood(287).tif,woodland,shrubwood,train
18149,other_land/snow_mountain/snow_mountain(297).tif,other land,snow mountain,train
18150,construction_land/city_building/city_building(472).tif,construction land,city building,train
18151,construction_land/container/container(42).tif,construction land,container,train
18152,woodland/shrubwood/shrubwood(1204).tif,woodland,shrubwood,train
18153,transportation/bridge/bridge(350).tif,transportation,bridge,train
18154,construction_land/residents/residents(1021).tif,construction land,residents,train
18155,transportation/bridge/bridge(332).tif,transportation,bridge,train
18156,transportation/airport_runway/airport_runway(734).tif,transportation,airport runway,train
18157,woodland/natural_grassland/natural_grassland(1031).tif,woodland,natural grassland,train
18158,water_area/coastline/coastline(446).tif,water area,coastline,train
18159,transportation/bridge/bridge(278).tif,transportation,bridge,train
18160,water_area/dam/dam(311).tif,water area,dam,train
18161,water_area/sea/sea(1460).tif,water area,sea,train
18162,construction_land/residents/residents(1131).tif,construction land,residents,train
18163,transportation/airport_runway/airport_runway(845).tif,transportation,airport runway,train
18164,transportation/airport_runway/airport_runway(987).tif,transportation,airport runway,train
18165,construction_land/container/container(1011).tif,construction land,container,train
18166,woodland/forest/forest(694).tif,woodland,forest,train
18167,transportation/avenue/avenue(431).tif,transportation,avenue,train
18168,construction_land/container/container(751).tif,construction land,container,train
18169,construction_land/city_building/city_building(679).tif,construction land,city building,train
18170,transportation/turning_circle/turning_circle(23).tif,transportation,turning circle,train
18171,transportation/parkinglot/parkinglot(567).tif,transportation,parkinglot,train
18172,transportation/rail/rail(122).tif,transportation,rail,train
18173,other_land/desert/desert(452).tif,other land,desert,train
18174,water_area/sea/sea(1246).tif,water area,sea,train
18175,woodland/city_green_tree/city_green_tree(210).tif,woodland,city green tree,train
18176,construction_land/city_building/city_building(354).tif,construction land,city building,train
18177,water_area/dam/dam(57).tif,water area,dam,train
18178,transportation/city_road/city_road(213).tif,transportation,city road,train
18179,woodland/natural_grassland/natural_grassland(116).tif,woodland,natural grassland,train
18180,woodland/mangrove/mangrove_618(449).tif,woodland,mangrove,train
18181,construction_land/city_building/city_building(267).tif,construction land,city building,train
18182,other_land/desert/desert(124).tif,other land,desert,train
18183,woodland/shrubwood/shrubwood(1256).tif,woodland,shrubwood,train
18184,cultivated_land/dry_farm/dry_farm(282).tif,cultivated land,dry farm,train
18185,construction_land/grave/grave(106).tif,construction land,grave,train
18186,woodland/shrubwood/shrubwood(1010).tif,woodland,shrubwood,train
18187,cultivated_land/dry_farm/dry_farm(579).tif,cultivated land,dry farm,train
18188,woodland/city_green_tree/city_green_tree(406).tif,woodland,city green tree,train
18189,water_area/hirst/hirst(773).tif,water area,hirst,train
18190,water_area/lakeshore/lakeshore(23).tif,water area,lakeshore,train
18191,construction_land/container/container(485).tif,construction land,container,train
18192,water_area/hirst/hirst(976).tif,water area,hirst,train
18193,water_area/dam/dam(180).tif,water area,dam,train
18194,cultivated_land/dry_farm/dry_farm(1354).tif,cultivated land,dry farm,train
18195,construction_land/city_building/city_building(217).tif,construction land,city building,train
18196,transportation/bridge/bridge(426).tif,transportation,bridge,train
18197,cultivated_land/green_farmland/green_farmland(67).tif,cultivated land,green farmland,train
18198,water_area/sea/sea(1087).tif,water area,sea,train
18199,transportation/crossroads/crossroads(554).tif,transportation,crossroads,train
18200,water_area/lakeshore/lakeshore(421).tif,water area,lakeshore,train
18201,cultivated_land/dry_farm/dry_farm(913).tif,cultivated land,dry farm,train
18202,woodland/sparse_forest/sparse_forest(1015).tif,woodland,sparse forest,train
18203,construction_land/residents/residents(781).tif,construction land,residents,train
18204,other_land/mountain/mountain(393).tif,other land,mountain,train
18205,transportation/overpass/overpass(9).tif,transportation,overpass,train
18206,other_land/desert/desert(1067).tif,other land,desert,train
18207,woodland/forest/forest(271).tif,woodland,forest,train
18208,woodland/sapling/sapling(900).tif,woodland,sapling,train
18209,construction_land/city_building/city_building(428).tif,construction land,city building,train
18210,other_land/snow_mountain/snow_mountain(864).tif,other land,snow mountain,train
18211,transportation/crossroads/crossroads(81).tif,transportation,crossroads,train
18212,other_land/sandbeach/sand_beach(6).tif,other land,sandbeach,train
18213,water_area/dam/dam(343).tif,water area,dam,train
18214,water_area/lakeshore/lakeshore(653).tif,water area,lakeshore,train
18215,transportation/mountain_road/mountain_road(912).tif,transportation,mountain road,train
18216,construction_land/residents/residents(1259).tif,construction land,residents,train
18217,water_area/sea/sea(1088).tif,water area,sea,train
18218,woodland/sparse_forest/sparse_forest(330).tif,woodland,sparse forest,train
18219,construction_land/grave/grave(222).tif,construction land,grave,train
18220,other_land/sandbeach/sand_beach(403).tif,other land,sandbeach,train
18221,transportation/parkinglot/parkinglot(480).tif,transportation,parkinglot,train
18222,other_land/desert/desert(522).tif,other land,desert,train
18223,woodland/forest/forest(1359).tif,woodland,forest,train
18224,cultivated_land/dry_farm/dry_farm(755).tif,cultivated land,dry farm,train
18225,transportation/bridge/bridge(37).tif,transportation,bridge,train
18226,woodland/forest/forest(560).tif,woodland,forest,train
18227,construction_land/city_building/city_building(771).tif,construction land,city building,train
18228,woodland/shrubwood/shrubwood(1205).tif,woodland,shrubwood,train
18229,transportation/parkinglot/parkinglot(613).tif,transportation,parkinglot,train
18230,cultivated_land/bare_land/bare_land(274).tif,cultivated land,bare land,train
18231,water_area/stream/stream(846).tif,water area,stream,train
18232,cultivated_land/dry_farm/dry_farm(1236).tif,cultivated land,dry farm,train
18233,transportation/marina/marina(13).tif,transportation,marina,train
18234,water_area/stream/stream(834).tif,water area,stream,train
18235,transportation/parkinglot/parkinglot(19).tif,transportation,parkinglot,train
18236,other_land/snow_mountain/snow_mountain(434).tif,other land,snow mountain,train
18237,woodland/natural_grassland/natural_grassland(223).tif,woodland,natural grassland,train
18238,water_area/dam/dam(179).tif,water area,dam,train
18239,woodland/sapling/sapling(489).tif,woodland,sapling,train
18240,transportation/highway/highway(186).tif,transportation,highway,train
18241,water_area/coastline/coastline(498).tif,water area,coastline,train
18242,woodland/forest/forest(697).tif,woodland,forest,train
18243,transportation/turning_circle/turning_circle(157).tif,transportation,turning circle,train
18244,construction_land/city_building/city_building(368).tif,construction land,city building,train
18245,other_objects/town/town(496).tif,other objects,town,train
18246,transportation/airport_runway/airport_runway(1160).tif,transportation,airport runway,train
18247,cultivated_land/dry_farm/dry_farm(3).tif,cultivated land,dry farm,train
18248,woodland/natural_grassland/natural_grassland(255).tif,woodland,natural grassland,train
18249,construction_land/container/container(63).tif,construction land,container,train
18250,other_objects/town/town(913).tif,other objects,town,train
18251,transportation/parkinglot/parkinglot(878).tif,transportation,parkinglot,train
18252,woodland/mangrove/mangrove_618(548).tif,woodland,mangrove,train
18253,water_area/sea/sea(1206).tif,water area,sea,train
18254,woodland/natural_grassland/natural_grassland(781).tif,woodland,natural grassland,train
18255,transportation/turning_circle/turning_circle(4).tif,transportation,turning circle,train
18256,cultivated_land/green_farmland/green_farmland(273).tif,cultivated land,green farmland,train
18257,cultivated_land/dry_farm/dry_farm(1040).tif,cultivated land,dry farm,train
18258,other_objects/town/town(673).tif,other objects,town,train
18259,cultivated_land/bare_land/bare_land(205).tif,cultivated land,bare land,train
