,filepath,superclass,label,split
8838,other_land/sandbeach/sand_beach(194).tif,other land,sandbeach,train
8839,woodland/forest/forest(119).tif,woodland,forest,train
8840,transportation/bridge/bridge(141).tif,transportation,bridge,train
8841,woodland/forest/forest(981).tif,woodland,forest,train
8842,woodland/shrubwood/shrubwood(286).tif,woodland,shrubwood,train
8843,other_land/desert/desert(691).tif,other land,desert,train
8844,water_area/sea/sea(14).tif,water area,sea,train
8845,woodland/shrubwood/shrubwood(1235).tif,woodland,shrubwood,train
8846,other_land/desert/desert(38).tif,other land,desert,train
8847,woodland/forest/forest(1006).tif,woodland,forest,train
8848,other_land/snow_mountain/snow_mountain(835).tif,other land,snow mountain,train
8849,woodland/sparse_forest/sparse_forest(424).tif,woodland,sparse forest,train
8850,water_area/river/river(296).tif,water area,river,train
8851,transportation/airport_runway/airport_runway(78).tif,transportation,airport runway,train
8852,woodland/mangrove/mangrove(265).tif,woodland,mangrove,train
8853,woodland/artificial_grassland/artificial_grassland(161).tif,woodland,artificial grassland,train
8854,woodland/forest/forest(85).tif,woodland,forest,train
8855,woodland/artificial_grassland/artificial_grassland(168).tif,woodland,artificial grassland,train
8856,other_land/mountain/mountain(689).tif,other land,mountain,train
8857,construction_land/storage_room/storage_room(528).tif,construction land,storage room,train
8858,woodland/sapling/sapling(715).tif,woodland,sapling,train
8859,water_area/dam/dam(146).tif,water area,dam,train
8860,woodland/shrubwood/shrubwood(1117).tif,woodland,shrubwood,train
8861,cultivated_land/bare_land/bare_land(165).tif,cultivated land,bare land,train
8862,woodland/sapling/sapling(494).tif,woodland,sapling,train
8863,woodland/mangrove/mangrove(881).tif,woodland,mangrove,train
8864,construction_land/city_building/city_building(498).tif,construction land,city building,train
8865,transportation/parkinglot/parkinglot(40).tif,transportation,parkinglot,train
8866,water_area/hirst/hirst(100).tif,water area,hirst,train
8867,cultivated_land/dry_farm/dry_farm(223).tif,cultivated land,dry farm,train
8868,woodland/forest/forest(906).tif,woodland,forest,train
8869,other_land/snow_mountain/snow_mountain(297).tif,other land,snow mountain,train
8870,woodland/sapling/sapling(636).tif,woodland,sapling,train
8871,other_land/mountain/mountain(245).tif,other land,mountain,train
8872,other_land/snow_mountain/snow_mountain(885).tif,other land,snow mountain,train
8873,transportation/highway/highway(123).tif,transportation,highway,train
8874,transportation/parkinglot/parkinglot(56).tif,transportation,parkinglot,train
8875,woodland/mangrove/mangrove(243).tif,woodland,mangrove,train
8876,construction_land/storage_room/storage_room(179).tif,construction land,storage room,train
8877,other_land/mountain/mountain(739).tif,other land,mountain,train
8878,construction_land/residents/residents(100).tif,construction land,residents,train
8879,transportation/crossroads/crossroads(99).tif,transportation,crossroads,train
8880,other_objects/town/town(73).tif,other objects,town,train
8881,construction_land/city_building/city_building(74).tif,construction land,city building,train
8882,construction_land/storage_room/storage_room(67).tif,construction land,storage room,train
8883,water_area/lakeshore/lakeshore(156).tif,water area,lakeshore,train
8884,transportation/airport_runway/airport_runway(137).tif,transportation,airport runway,train
8885,construction_land/storage_room/storage_room(577).tif,construction land,storage room,train
8886,cultivated_land/dry_farm/dry_farm(1141).tif,cultivated land,dry farm,train
8887,construction_land/city_building/city_building(474).tif,construction land,city building,train
8888,woodland/sparse_forest/sparse_forest(735).tif,woodland,sparse forest,train
8889,water_area/lakeshore/lakeshore(244).tif,water area,lakeshore,train
8890,woodland/sparse_forest/sparse_forest(846).tif,woodland,sparse forest,train
8891,construction_land/city_building/city_building(804).tif,construction land,city building,train
8892,woodland/artificial_grassland/artificial_grassland(278).tif,woodland,artificial grassland,train
8893,water_area/river/river(305).tif,water area,river,train
8894,cultivated_land/dry_farm/dry_farm(454).tif,cultivated land,dry farm,train
8895,woodland/sparse_forest/sparse_forest(990).tif,woodland,sparse forest,train
8896,woodland/river_protection_forest/river_protetion_forest(183).tif,woodland,river protection forest,train
8897,other_land/desert/desert(845).tif,other land,desert,train
8898,other_land/snow_mountain/snow_mountain(243).tif,other land,snow mountain,train
8899,other_land/desert/desert(149).tif,other land,desert,train
8900,water_area/stream/stream(67).tif,water area,stream,train
8901,cultivated_land/bare_land/bare_land(589).tif,cultivated land,bare land,train
8902,cultivated_land/green_farmland/green_farmland(361).tif,cultivated land,green farmland,train
8903,water_area/dam/dam(322).tif,water area,dam,train
8904,construction_land/storage_room/storage_room(472).tif,construction land,storage room,train
8905,woodland/artificial_grassland/artificial_grassland(64).tif,woodland,artificial grassland,train
8906,construction_land/city_building/city_building(836).tif,construction land,city building,train
8907,other_land/mountain/mountain(602).tif,other land,mountain,train
8908,water_area/lakeshore/lakeshore(275).tif,water area,lakeshore,train
8909,other_land/snow_mountain/snow_mountain(281).tif,other land,snow mountain,train
8910,woodland/sparse_forest/sparse_forest(1096).tif,woodland,sparse forest,train
8911,water_area/hirst/hirst(228).tif,water area,hirst,train
8912,other_objects/airplane/airplane(69).tif,other objects,airplane,train
8913,other_land/mountain/mountain(673).tif,other land,mountain,train
8914,transportation/airport_runway/airport_runway(69).tif,transportation,airport runway,train
8915,construction_land/container/container(516).tif,construction land,container,train
8916,woodland/sapling/sapling(326).tif,woodland,sapling,train
8917,woodland/forest/forest(738).tif,woodland,forest,train
8918,other_objects/pipeline/pipeline(135).tif,other objects,pipeline,train
8919,woodland/artificial_grassland/artificial_grassland(197).tif,woodland,artificial grassland,train
8920,woodland/shrubwood/shrubwood(695).tif,woodland,shrubwood,train
8921,construction_land/city_building/city_building(519).tif,construction land,city building,train
8922,other_land/sandbeach/sand_beach(281).tif,other land,sandbeach,train
8923,cultivated_land/green_farmland/green_farmland(265).tif,cultivated land,green farmland,train
8924,woodland/forest/forest(304).tif,woodland,forest,train
8925,cultivated_land/bare_land/bare_land(312).tif,cultivated land,bare land,train
8926,transportation/airport_runway/airport_runway(79).tif,transportation,airport runway,train
8927,other_objects/airplane/airplane(170).tif,other objects,airplane,train
8928,construction_land/storage_room/storage_room(456).tif,construction land,storage room,train
8929,other_land/mountain/mountain(572).tif,other land,mountain,train
8930,water_area/river/river(378).tif,water area,river,train
8931,water_area/stream/stream(400).tif,water area,stream,train
8932,cultivated_land/bare_land/bare_land(7).tif,cultivated land,bare land,train
8933,construction_land/storage_room/storage_room(800).tif,construction land,storage room,train
8934,other_land/snow_mountain/snow_mountain(765).tif,other land,snow mountain,train
8935,other_land/snow_mountain/snow_mountain(343).tif,other land,snow mountain,train
8936,transportation/crossroads/crossroads(477).tif,transportation,crossroads,train
8937,other_land/desert/desert(292).tif,other land,desert,train
8938,water_area/stream/stream(364).tif,water area,stream,train
8939,water_area/stream/stream(667).tif,water area,stream,train
8940,other_objects/airplane/airplane(121).tif,other objects,airplane,train
8941,woodland/shrubwood/shrubwood(495).tif,woodland,shrubwood,train
8942,woodland/sparse_forest/sparse_forest(671).tif,woodland,sparse forest,train
8943,other_land/snow_mountain/snow_mountain(188).tif,other land,snow mountain,train
8944,woodland/shrubwood/shrubwood(232).tif,woodland,shrubwood,train
8945,transportation/crossroads/crossroads(301).tif,transportation,crossroads,train
8946,other_land/mountain/mountain(438).tif,other land,mountain,train
8947,other_land/snow_mountain/snow_mountain(599).tif,other land,snow mountain,train
8948,other_objects/airplane/airplane(346).tif,other objects,airplane,train
8949,woodland/shrubwood/shrubwood(1006).tif,woodland,shrubwood,train
8950,woodland/shrubwood/shrubwood(355).tif,woodland,shrubwood,train
8951,other_objects/airplane/airplane(294).tif,other objects,airplane,train
8952,other_land/sandbeach/sand_beach(39).tif,other land,sandbeach,train
8953,construction_land/container/container(327).tif,construction land,container,train
8954,woodland/forest/forest(216).tif,woodland,forest,train
8955,woodland/forest/forest(834).tif,woodland,forest,train
8956,transportation/bridge/bridge(20).tif,transportation,bridge,train
8957,transportation/crossroads/crossroads(126).tif,transportation,crossroads,train
8958,woodland/forest/forest(998).tif,woodland,forest,train
8959,other_land/snow_mountain/snow_mountain(214).tif,other land,snow mountain,train
8960,cultivated_land/bare_land/bare_land(532).tif,cultivated land,bare land,train
8961,other_land/desert/desert(1057).tif,other land,desert,train
8962,woodland/sparse_forest/sparse_forest(225).tif,woodland,sparse forest,train
8963,construction_land/container/container(244).tif,construction land,container,train
8964,transportation/bridge/bridge(78).tif,transportation,bridge,train
8965,cultivated_land/bare_land/bare_land(245).tif,cultivated land,bare land,train
8966,water_area/sea/sea(840).tif,water area,sea,train
8967,construction_land/residents/residents(723).tif,construction land,residents,train
8968,other_land/snow_mountain/snow_mountain(91).tif,other land,snow mountain,train
8969,other_land/sandbeach/sand_beach(86).tif,other land,sandbeach,train
8970,other_land/sandbeach/sand_beach(364).tif,other land,sandbeach,train
8971,other_objects/town/town(267).tif,other objects,town,train
8972,woodland/mangrove/mangrove(267).tif,woodland,mangrove,train
8973,construction_land/city_building/city_building(985).tif,construction land,city building,train
8974,woodland/mangrove/mangrove(688).tif,woodland,mangrove,train
8975,construction_land/container/container(318).tif,construction land,container,train
8976,transportation/bridge/bridge(316).tif,transportation,bridge,train
8977,transportation/marina/marina(11).tif,transportation,marina,train
8978,construction_land/container/container(370).tif,construction land,container,train
8979,water_area/coastline/coastline(364).tif,water area,coastline,train
8980,construction_land/residents/residents(114).tif,construction land,residents,train
8981,other_land/mountain/mountain(91).tif,other land,mountain,train
8982,other_land/desert/desert(380).tif,other land,desert,train
8983,woodland/shrubwood/shrubwood(221).tif,woodland,shrubwood,train
8984,other_land/desert/desert(178).tif,other land,desert,train
8985,other_objects/town/town(125).tif,other objects,town,train
8986,transportation/crossroads/crossroads(42).tif,transportation,crossroads,train
8987,transportation/airport_runway/airport_runway(134).tif,transportation,airport runway,train
8988,woodland/shrubwood/shrubwood(469).tif,woodland,shrubwood,train
8989,water_area/river/river(79).tif,water area,river,train
8990,transportation/avenue/avenue(26).tif,transportation,avenue,train
8991,construction_land/residents/residents(625).tif,construction land,residents,train
8992,woodland/sapling/sapling(794).tif,woodland,sapling,train
8993,water_area/river/river(422).tif,water area,river,train
8994,construction_land/city_building/city_building(232).tif,construction land,city building,train
8995,woodland/forest/forest(980).tif,woodland,forest,train
8996,woodland/mangrove/mangrove(207).tif,woodland,mangrove,train
8997,other_land/snow_mountain/snow_mountain(638).tif,other land,snow mountain,train
8998,other_land/mountain/mountain(554).tif,other land,mountain,train
8999,water_area/river/river(110).tif,water area,river,train
9000,woodland/shrubwood/shrubwood(8).tif,woodland,shrubwood,train
9001,water_area/sea/sea(814).tif,water area,sea,train
9002,other_land/desert/desert(207).tif,other land,desert,train
9003,other_land/desert/desert(731).tif,other land,desert,train
9004,construction_land/container/container(530).tif,construction land,container,train
9005,cultivated_land/bare_land/bare_land(128).tif,cultivated land,bare land,train
9006,water_area/stream/stream(354).tif,water area,stream,train
9007,other_land/mountain/mountain(578).tif,other land,mountain,train
9008,woodland/river_protection_forest/river_protetion_forest(255).tif,woodland,river protection forest,train
9009,transportation/highway/highway(137).tif,transportation,highway,train
9010,cultivated_land/dry_farm/dry_farm(880).tif,cultivated land,dry farm,train
9011,woodland/sparse_forest/sparse_forest(962).tif,woodland,sparse forest,train
9012,transportation/avenue/avenue(363).tif,transportation,avenue,train
9013,other_land/mountain/mountain(364).tif,other land,mountain,train
9014,other_land/mountain/mountain(170).tif,other land,mountain,train
9015,cultivated_land/dry_farm/dry_farm(145).tif,cultivated land,dry farm,train
9016,water_area/coastline/coastline(135).tif,water area,coastline,train
9017,water_area/dam/dam(188).tif,water area,dam,train
9018,transportation/crossroads/crossroads(51).tif,transportation,crossroads,train
9019,woodland/artificial_grassland/artificial_grassland(142).tif,woodland,artificial grassland,train
9020,construction_land/residents/residents(605).tif,construction land,residents,train
9021,woodland/sapling/sapling(723).tif,woodland,sapling,train
9022,construction_land/city_building/city_building(694).tif,construction land,city building,train
9023,woodland/mangrove/mangrove(736).tif,woodland,mangrove,train
9024,cultivated_land/bare_land/bare_land(284).tif,cultivated land,bare land,train
9025,water_area/stream/stream(180).tif,water area,stream,train
9026,cultivated_land/dry_farm/dry_farm(294).tif,cultivated land,dry farm,train
9027,woodland/forest/forest(550).tif,woodland,forest,train
9028,woodland/mangrove/mangrove(797).tif,woodland,mangrove,train
9029,cultivated_land/bare_land/bare_land(347).tif,cultivated land,bare land,train
9030,woodland/sparse_forest/sparse_forest(1105).tif,woodland,sparse forest,train
9031,transportation/bridge/bridge(27).tif,transportation,bridge,train
9032,woodland/shrubwood/shrubwood(1222).tif,woodland,shrubwood,train
9033,water_area/sea/sea(567).tif,water area,sea,train
9034,woodland/mangrove/mangrove(513).tif,woodland,mangrove,train
9035,construction_land/storage_room/storage_room(256).tif,construction land,storage room,train
9036,cultivated_land/green_farmland/green_farmland(471).tif,cultivated land,green farmland,train
9037,other_land/sandbeach/sand_beach(129).tif,other land,sandbeach,train
9038,cultivated_land/dry_farm/dry_farm(183).tif,cultivated land,dry farm,train
9039,water_area/coastline/coastline(236).tif,water area,coastline,train
9040,construction_land/storage_room/storage_room(970).tif,construction land,storage room,train
9041,construction_land/city_building/city_building(298).tif,construction land,city building,train
9042,other_land/mountain/mountain(499).tif,other land,mountain,train
9043,cultivated_land/dry_farm/dry_farm(25).tif,cultivated land,dry farm,train
9044,woodland/artificial_grassland/artificial_grassland(118).tif,woodland,artificial grassland,train
9045,construction_land/storage_room/storage_room(1178).tif,construction land,storage room,train
9046,cultivated_land/dry_farm/dry_farm(714).tif,cultivated land,dry farm,train
9047,woodland/forest/forest(293).tif,woodland,forest,train
9048,water_area/coastline/coastline(435).tif,water area,coastline,train
9049,other_objects/pipeline/pipeline(3).tif,other objects,pipeline,train
9050,other_land/desert/desert(517).tif,other land,desert,train
9051,woodland/sparse_forest/sparse_forest(247).tif,woodland,sparse forest,train
9052,transportation/crossroads/crossroads(212).tif,transportation,crossroads,train
9053,transportation/marina/marina(277).tif,transportation,marina,train
9054,woodland/sparse_forest/sparse_forest(157).tif,woodland,sparse forest,train
9055,construction_land/storage_room/storage_room(900).tif,construction land,storage room,train
9056,other_land/snow_mountain/snow_mountain(597).tif,other land,snow mountain,train
9057,water_area/stream/stream(164).tif,water area,stream,train
9058,cultivated_land/dry_farm/dry_farm(193).tif,cultivated land,dry farm,train
9059,woodland/river_protection_forest/river_protetion_forest(425).tif,woodland,river protection forest,train
9060,construction_land/city_building/city_building(922).tif,construction land,city building,train
9061,construction_land/storage_room/storage_room(1049).tif,construction land,storage room,train
9062,cultivated_land/green_farmland/green_farmland(199).tif,cultivated land,green farmland,train
9063,transportation/crossroads/crossroads(130).tif,transportation,crossroads,train
9064,woodland/forest/forest(338).tif,woodland,forest,train
9065,woodland/shrubwood/shrubwood(556).tif,woodland,shrubwood,train
9066,woodland/shrubwood/shrubwood(273).tif,woodland,shrubwood,train
9067,other_land/snow_mountain/snow_mountain(50).tif,other land,snow mountain,train
9068,transportation/crossroads/crossroads(189).tif,transportation,crossroads,train
9069,other_land/desert/desert(344).tif,other land,desert,train
9070,water_area/sea/sea(709).tif,water area,sea,train
9071,water_area/lakeshore/lakeshore(432).tif,water area,lakeshore,train
9072,other_land/desert/desert(171).tif,other land,desert,train
9073,woodland/sparse_forest/sparse_forest(155).tif,woodland,sparse forest,train
9074,cultivated_land/bare_land/bare_land(384).tif,cultivated land,bare land,train
9075,cultivated_land/bare_land/bare_land(794).tif,cultivated land,bare land,train
9076,other_objects/town/town(183).tif,other objects,town,train
9077,cultivated_land/dry_farm/dry_farm(1235).tif,cultivated land,dry farm,train
9078,construction_land/storage_room/storage_room(466).tif,construction land,storage room,train
9079,other_land/snow_mountain/snow_mountain(4).tif,other land,snow mountain,train
9080,woodland/sparse_forest/sparse_forest(482).tif,woodland,sparse forest,train
9081,other_objects/town/town(208).tif,other objects,town,train
9082,transportation/airport_runway/airport_runway(595).tif,transportation,airport runway,train
9083,water_area/sea/sea(729).tif,water area,sea,train
9084,water_area/stream/stream(137).tif,water area,stream,train
9085,woodland/sapling/sapling(51).tif,woodland,sapling,train
9086,other_land/desert/desert(322).tif,other land,desert,train
9087,other_land/snow_mountain/snow_mountain(49).tif,other land,snow mountain,train
9088,other_objects/pipeline/pipeline(177).tif,other objects,pipeline,train
9089,construction_land/city_building/city_building(37).tif,construction land,city building,train
9090,water_area/stream/stream(332).tif,water area,stream,train
9091,water_area/sea/sea(501).tif,water area,sea,train
9092,construction_land/residents/residents(791).tif,construction land,residents,train
9093,woodland/mangrove/mangrove(667).tif,woodland,mangrove,train
9094,woodland/mangrove/mangrove(861).tif,woodland,mangrove,train
9095,other_objects/airplane/airplane(297).tif,other objects,airplane,train
9096,construction_land/container/container(575).tif,construction land,container,train
9097,water_area/sea/sea(869).tif,water area,sea,train
9098,other_land/sandbeach/sand_beach(344).tif,other land,sandbeach,train
9099,woodland/sapling/sapling(138).tif,woodland,sapling,train
9100,woodland/shrubwood/shrubwood(516).tif,woodland,shrubwood,train
9101,construction_land/storage_room/storage_room(313).tif,construction land,storage room,train
9102,water_area/river/river(46).tif,water area,river,train
9103,other_objects/airplane/airplane(270).tif,other objects,airplane,train
9104,other_objects/pipeline/pipeline(96).tif,other objects,pipeline,train
9105,woodland/river_protection_forest/river_protetion_forest(466).tif,woodland,river protection forest,train
9106,woodland/sapling/sapling(3).tif,woodland,sapling,train
9107,other_land/snow_mountain/snow_mountain(716).tif,other land,snow mountain,train
9108,other_objects/airplane/airplane(178).tif,other objects,airplane,train
9109,transportation/airport_runway/airport_runway(252).tif,transportation,airport runway,train
9110,woodland/shrubwood/shrubwood(973).tif,woodland,shrubwood,train
9111,other_land/mountain/mountain(345).tif,other land,mountain,train
9112,construction_land/storage_room/storage_room(453).tif,construction land,storage room,train
9113,woodland/forest/forest(926).tif,woodland,forest,train
9114,cultivated_land/dry_farm/dry_farm(88).tif,cultivated land,dry farm,train
9115,water_area/sea/sea(416).tif,water area,sea,train
9116,construction_land/container/container(235).tif,construction land,container,train
9117,water_area/sea/sea(608).tif,water area,sea,train
9118,construction_land/storage_room/storage_room(1120).tif,construction land,storage room,train
9119,other_land/desert/desert(353).tif,other land,desert,train
9120,transportation/parkinglot/parkinglot(117).tif,transportation,parkinglot,train
9121,other_land/snow_mountain/snow_mountain(226).tif,other land,snow mountain,train
9122,water_area/river/river(185).tif,water area,river,train
9123,other_land/desert/desert(858).tif,other land,desert,train
9124,construction_land/city_building/city_building(370).tif,construction land,city building,train
9125,woodland/shrubwood/shrubwood(57).tif,woodland,shrubwood,train
9126,woodland/mangrove/mangrove(894).tif,woodland,mangrove,train
9127,water_area/sea/sea(358).tif,water area,sea,train
9128,other_objects/town/town(229).tif,other objects,town,train
9129,water_area/coastline/coastline(60).tif,water area,coastline,train
9130,cultivated_land/dry_farm/dry_farm(1229).tif,cultivated land,dry farm,train
9131,woodland/shrubwood/shrubwood(548).tif,woodland,shrubwood,train
9132,other_objects/pipeline/pipeline(190).tif,other objects,pipeline,train
9133,water_area/river/river(380).tif,water area,river,train
9134,transportation/bridge/bridge(300).tif,transportation,bridge,train
9135,transportation/marina/marina(131).tif,transportation,marina,train
9136,woodland/shrubwood/shrubwood(1269).tif,woodland,shrubwood,train
9137,transportation/bridge/bridge(405).tif,transportation,bridge,train
9138,construction_land/city_building/city_building(252).tif,construction land,city building,train
9139,other_land/snow_mountain/snow_mountain(436).tif,other land,snow mountain,train
9140,cultivated_land/bare_land/bare_land(511).tif,cultivated land,bare land,train
9141,water_area/coastline/coastline(345).tif,water area,coastline,train
9142,other_land/snow_mountain/snow_mountain(1031).tif,other land,snow mountain,train
9143,cultivated_land/dry_farm/dry_farm(612).tif,cultivated land,dry farm,train
9144,woodland/artificial_grassland/artificial_grassland(277).tif,woodland,artificial grassland,train
9145,woodland/sparse_forest/sparse_forest(201).tif,woodland,sparse forest,train
9146,construction_land/city_building/city_building(943).tif,construction land,city building,train
9147,other_land/mountain/mountain(334).tif,other land,mountain,train
9148,woodland/artificial_grassland/artificial_grassland(213).tif,woodland,artificial grassland,train
9149,woodland/forest/forest(812).tif,woodland,forest,train
9150,water_area/river/river(157).tif,water area,river,train
9151,other_land/desert/desert(95).tif,other land,desert,train
9152,water_area/sea/sea(943).tif,water area,sea,train
9153,water_area/dam/dam(247).tif,water area,dam,train
9154,water_area/hirst/hirst(37).tif,water area,hirst,train
9155,woodland/shrubwood/shrubwood(1326).tif,woodland,shrubwood,train
9156,transportation/highway/highway(65).tif,transportation,highway,train
9157,woodland/sapling/sapling(301).tif,woodland,sapling,train
9158,other_land/mountain/mountain(236).tif,other land,mountain,train
9159,other_objects/town/town(55).tif,other objects,town,train
9160,cultivated_land/dry_farm/dry_farm(476).tif,cultivated land,dry farm,train
9161,other_land/mountain/mountain(792).tif,other land,mountain,train
9162,transportation/airport_runway/airport_runway(625).tif,transportation,airport runway,train
9163,transportation/airport_runway/airport_runway(158).tif,transportation,airport runway,train
9164,transportation/parkinglot/parkinglot(160).tif,transportation,parkinglot,train
9165,transportation/airport_runway/airport_runway(241).tif,transportation,airport runway,train
9166,woodland/shrubwood/shrubwood(997).tif,woodland,shrubwood,train
9167,other_land/snow_mountain/snow_mountain(858).tif,other land,snow mountain,train
9168,woodland/artificial_grassland/artificial_grassland(199).tif,woodland,artificial grassland,train
9169,water_area/river/river(151).tif,water area,river,train
9170,other_land/mountain/mountain(10).tif,other land,mountain,train
9171,construction_land/storage_room/storage_room(899).tif,construction land,storage room,train
9172,construction_land/container/container(485).tif,construction land,container,train
9173,woodland/sapling/sapling(66).tif,woodland,sapling,train
9174,woodland/shrubwood/shrubwood(832).tif,woodland,shrubwood,train
9175,woodland/river_protection_forest/river_protetion_forest(190).tif,woodland,river protection forest,train
9176,transportation/avenue/avenue(375).tif,transportation,avenue,train
9177,water_area/sea/sea(457).tif,water area,sea,train
9178,other_objects/pipeline/pipeline(112).tif,other objects,pipeline,train
9179,construction_land/residents/residents(624).tif,construction land,residents,train
9180,woodland/forest/forest(953).tif,woodland,forest,train
9181,woodland/shrubwood/shrubwood(511).tif,woodland,shrubwood,train
9182,woodland/mangrove/mangrove(245).tif,woodland,mangrove,train
9183,construction_land/city_building/city_building(959).tif,construction land,city building,train
9184,woodland/river_protection_forest/river_protetion_forest(427).tif,woodland,river protection forest,train
9185,construction_land/storage_room/storage_room(884).tif,construction land,storage room,train
9186,other_land/desert/desert(75).tif,other land,desert,train
9187,woodland/sparse_forest/sparse_forest(254).tif,woodland,sparse forest,train
9188,construction_land/residents/residents(219).tif,construction land,residents,train
9189,cultivated_land/dry_farm/dry_farm(534).tif,cultivated land,dry farm,train
9190,cultivated_land/dry_farm/dry_farm(1089).tif,cultivated land,dry farm,train
9191,construction_land/storage_room/storage_room(112).tif,construction land,storage room,train
9192,transportation/crossroads/crossroads(270).tif,transportation,crossroads,train
9193,transportation/crossroads/crossroads(190).tif,transportation,crossroads,train
9194,transportation/crossroads/crossroads(92).tif,transportation,crossroads,train
9195,construction_land/storage_room/storage_room(293).tif,construction land,storage room,train
9196,woodland/shrubwood/shrubwood(1203).tif,woodland,shrubwood,train
9197,woodland/sparse_forest/sparse_forest(725).tif,woodland,sparse forest,train
9198,woodland/mangrove/mangrove(582).tif,woodland,mangrove,train
9199,construction_land/city_building/city_building(387).tif,construction land,city building,train
9200,woodland/forest/forest(199).tif,woodland,forest,train
9201,water_area/sea/sea(471).tif,water area,sea,train
9202,other_land/mountain/mountain(316).tif,other land,mountain,train
9203,woodland/sapling/sapling(658).tif,woodland,sapling,train
9204,construction_land/city_building/city_building(541).tif,construction land,city building,train
9205,transportation/airport_runway/airport_runway(98).tif,transportation,airport runway,train
9206,water_area/hirst/hirst(483).tif,water area,hirst,train
9207,water_area/sea/sea(731).tif,water area,sea,train
9208,transportation/avenue/avenue(519).tif,transportation,avenue,train
9209,water_area/dam/dam(272).tif,water area,dam,train
9210,water_area/dam/dam(235).tif,water area,dam,train
9211,other_objects/town/town(233).tif,other objects,town,train
9212,other_land/snow_mountain/snow_mountain(265).tif,other land,snow mountain,train
9213,construction_land/storage_room/storage_room(148).tif,construction land,storage room,train
9214,woodland/forest/forest(291).tif,woodland,forest,train
9215,woodland/forest/forest(760).tif,woodland,forest,train
9216,woodland/sapling/sapling(526).tif,woodland,sapling,train
9217,woodland/artificial_grassland/artificial_grassland(178).tif,woodland,artificial grassland,train
9218,woodland/shrubwood/shrubwood(927).tif,woodland,shrubwood,train
9219,woodland/sparse_forest/sparse_forest(1031).tif,woodland,sparse forest,train
9220,cultivated_land/dry_farm/dry_farm(1119).tif,cultivated land,dry farm,train
9221,woodland/sapling/sapling(825).tif,woodland,sapling,train
9222,transportation/highway/highway(108).tif,transportation,highway,train
9223,water_area/dam/dam(284).tif,water area,dam,train
9224,cultivated_land/green_farmland/green_farmland(453).tif,cultivated land,green farmland,train
9225,water_area/stream/stream(473).tif,water area,stream,train
9226,other_land/mountain/mountain(781).tif,other land,mountain,train
9227,woodland/sapling/sapling(446).tif,woodland,sapling,train
9228,transportation/avenue/avenue(348).tif,transportation,avenue,train
9229,cultivated_land/bare_land/bare_land(351).tif,cultivated land,bare land,train
9230,construction_land/residents/residents(489).tif,construction land,residents,train
9231,water_area/stream/stream(82).tif,water area,stream,train
9232,transportation/marina/marina(68).tif,transportation,marina,train
9233,other_land/mountain/mountain(237).tif,other land,mountain,train
9234,cultivated_land/dry_farm/dry_farm(825).tif,cultivated land,dry farm,train
9235,woodland/mangrove/mangrove(461).tif,woodland,mangrove,train
9236,water_area/sea/sea(986).tif,water area,sea,train
9237,other_objects/pipeline/pipeline(182).tif,other objects,pipeline,train
9238,water_area/sea/sea(1006).tif,water area,sea,train
9239,woodland/forest/forest(900).tif,woodland,forest,train
9240,construction_land/city_building/city_building(948).tif,construction land,city building,train
9241,woodland/river_protection_forest/river_protetion_forest(383).tif,woodland,river protection forest,train
9242,other_land/snow_mountain/snow_mountain(170).tif,other land,snow mountain,train
9243,transportation/highway/highway(195).tif,transportation,highway,train
9244,woodland/artificial_grassland/artificial_grassland(233).tif,woodland,artificial grassland,train
9245,woodland/sapling/sapling(617).tif,woodland,sapling,train
9246,other_land/mountain/mountain(637).tif,other land,mountain,train
9247,construction_land/storage_room/storage_room(760).tif,construction land,storage room,train
9248,woodland/sapling/sapling(32).tif,woodland,sapling,train
9249,woodland/sapling/sapling(100).tif,woodland,sapling,train
9250,cultivated_land/bare_land/bare_land(303).tif,cultivated land,bare land,train
9251,other_objects/airplane/airplane(27).tif,other objects,airplane,train
9252,cultivated_land/bare_land/bare_land(760).tif,cultivated land,bare land,train
9253,transportation/crossroads/crossroads(371).tif,transportation,crossroads,train
9254,transportation/parkinglot/parkinglot(430).tif,transportation,parkinglot,train
9255,woodland/sparse_forest/sparse_forest(99).tif,woodland,sparse forest,train
9256,other_land/mountain/mountain(797).tif,other land,mountain,train
9257,construction_land/city_building/city_building(558).tif,construction land,city building,train
9258,cultivated_land/dry_farm/dry_farm(921).tif,cultivated land,dry farm,train
9259,other_objects/pipeline/pipeline(156).tif,other objects,pipeline,train
9260,transportation/bridge/bridge(214).tif,transportation,bridge,train
9261,cultivated_land/dry_farm/dry_farm(526).tif,cultivated land,dry farm,train
9262,transportation/airport_runway/airport_runway(399).tif,transportation,airport runway,train
9263,water_area/hirst/hirst(340).tif,water area,hirst,train
9264,construction_land/storage_room/storage_room(493).tif,construction land,storage room,train
9265,woodland/sapling/sapling(36).tif,woodland,sapling,train
9266,other_land/mountain/mountain(34).tif,other land,mountain,train
9267,cultivated_land/dry_farm/dry_farm(200).tif,cultivated land,dry farm,train
9268,woodland/sparse_forest/sparse_forest(675).tif,woodland,sparse forest,train
9269,other_land/mountain/mountain(513).tif,other land,mountain,train
9270,cultivated_land/dry_farm/dry_farm(969).tif,cultivated land,dry farm,train
9271,woodland/shrubwood/shrubwood(1168).tif,woodland,shrubwood,train
9272,transportation/avenue/avenue(51).tif,transportation,avenue,train
9273,construction_land/city_building/city_building(138).tif,construction land,city building,train
